LONS,LATS,COD_ZC,ZC_NOM
-74.10388168936892,4.564893080130887,001424,BARCELONA SUR
-74.09117480331436,4.564862822725208,001303,CORDOBA
-74.17929396391628,4.607363474522782,004569,JOSE ANTONIO GALAN
-74.08975341709561,4.7000616705544775,005601,EL MINUTO DE DIOS
-74.20013960253873,4.620333948537458,004625,EL REMANSO I
-74.09412452252516,4.6434981680443785,005109,CENTRO ADMINISTRATIVO OCC.
-74.0668608342391,4.645666301730121,007203,CHAPINERO OCCIDENTAL
-74.10814240808499,4.57608877560802,001402,GUSTAVO RESTREPO
-74.09738116666746,4.7159820123873955,005661,LUIS CARLOS GALAN
-74.05501514375295,4.652804465039896,008202,EMAUS
-74.11192632721463,4.7366055157408775,009257,TIBABUYES
-74.09749524337651,4.73860499199061,009208,COSTA AZUL
-74.02453976349652,4.664577108471997,208107,LA ESPERANZA
-74.02346223975606,4.765188411727961,008540,LA ESTRELLITA I
-74.07435864389518,4.5679756808553345,001116,TIBAQUE URBANO
-74.05808177828133,4.6346788488870025,201508,PARDO RUBIO  I
-74.06229508309615,4.616692781066466,201408,LA PERSEVERANCIA I
-74.11745994489222,4.5332378697492075,002589,PORVENIR
-74.11483871473179,4.610239402596538,004204,MONTES
-74.14725139806212,4.604657541827701,004582,RENANIA URAPANES
-74.17315726066784,4.580788491233756,002451,SAN ANTONIO DEL MIRADOR
-74.04694554451446,4.724933464071199,008515,LOS CEDROS
-74.19323044823896,4.62371610919869,004595,CHICO SUR
-74.0892666977646,4.665913160996084,005115,PARQUE POPULAR SALITRE
-74.08702377898008,4.623632066541657,006203,LA FLORIDA OCCIDENTAL
-74.08306720971596,4.621992584517747,006110,USATAMA
-74.13033113450497,4.717215427802072,005668,VILLAS DE ALCALA
-74.01225928518996,4.665853060845077,208127,PARAMO RURAL V
-74.02872846755665,4.726774796021987,008508,CEDRO SALAZAR
-74.02796140269703,4.731036679149664,008507,BARRANCAS
-74.0280374875868,4.7350065394304295,008506,BARRANCAS NORTE
-74.02717251043632,4.776701457444283,108102,TIBABITA RURAL
-74.03861132549555,4.771014060747757,008544,CANAIMA
-74.04058824352077,4.752187173690474,008525,LA URIBE
-74.14700136173626,4.172535011953949,203106,NAZARETH URBANO
-74.11132275233311,4.677844130459097,005638,SANTA CECILIA
-74.11066493669983,4.697473894515792,005625,LOS ALAMOS
-74.20303123738022,4.603383701495349,004598,VILLA ANNY I
-74.19912075730848,4.6012044672658785,004599,VILLA ANNY II
-74.05564559890956,4.736643894746869,009110,MAZUREN
-74.0676121033737,4.562167269342897,001119,AGUAS CLARAS I
-74.10238652888386,4.739020949284464,009209,VILLA MARIA
-74.0969748694017,4.630606093940107,006208,ORTEZAL
-74.10611471248905,4.734224224063438,009224,NUEVA TIBABUYES
-74.05346931815093,4.742212641152695,009103,CANTAGALLO
-74.09769197680743,4.709139555377388,005616,LOS CEREZOS
-74.13906710741472,4.5190906987104125,104129,EL MOCHUELO II
-74.09648344582352,4.50767275725532,202204,LA ESPERANZA SUR I
-74.1429826031984,4.656052773524267,006534,EL TINTAL IV
-74.08695688785475,4.615165567941807,006107,PALOQUEMAO
-74.06945395684349,4.618931122826059,008108,SAMPER
-74.09030049223661,4.5041229798705995,102407,TIBAQUE SUR
-74.19697789054507,4.602555774928523,004550,JOSE MARIA CARBONEL
-74.29783951544633,3.9656641731862803,109113,LAGUNITAS
-74.2831418846257,3.990209997383807,109107,CHORRERAS
-74.26082003455636,4.015871616872048,109103,LAS VEGAS
-74.15770333228154,4.561609953269547,002575,CERRO COLORADO
-74.29684504638976,4.061870722765143,109101,EL TOLDO
-74.12644882868362,4.603044328215521,004407,ALCALA
-74.18397211441486,4.639689624270247,004616,OSORIO X URBANO
-74.04063088325329,4.692560709958371,008416,MOLINOS NORTE
-74.06551278119021,4.6528287929239935,007305,LA ESPERANZA
-74.17728978783796,4.622931988414145,004568,JORGE URIBE BOTERO
-74.04705002752176,4.655743518456921,008319,EL BAGAZAL
-74.13178245429248,4.712652677687874,005670,LA RIVIERA
-74.16911387141329,4.377534513736819,102112,EL HATO
-74.05635219326945,4.77873677545851,107110,CASABLANCA SUBA I
-74.11757578596348,4.750010689287444,009252,BILBAO
-74.06671425813944,4.739600875538053,009128,EL PLAN
-74.07208165696733,4.75546380804849,009265,VEREDA SUBA CERROS II
-74.0898308833157,4.566736840040168,001302,MONTEBELLO
-74.09169334357375,4.7078533818982935,005613,LA SERENA
-74.10814989476317,4.684323448296697,005614,VILLA LUZ
-74.10908393008526,4.672936565550691,005606,NORMANDIA OCCIDENTAL
-74.19327076701543,4.643501225098842,004643,EL CORZO I
-74.18915259208198,4.619244409404537,004526,BOSA NOVA
-74.14255335443032,4.710962188055239,005657,SABANA DEL DORADO
-74.08589148667103,4.495209090176174,102401,LOS ARRAYANES
-74.20447698377477,4.6174336297966745,004602,REMANSO URBANO
-74.20539456717223,4.616410335700862,205320,EL REMANSO
-74.08649242017002,4.707716035371303,009121,CLUB DE LOS LAGARTOS
-74.09276163746806,4.730750368430035,009223,TTES DE COLOMBIA
-74.1180320498256,4.560316809831958,001429,GUIPARMA
-74.11505563842425,4.70502707670423,005629,EL CEDRO
-74.16695046316345,4.5869462113070645,002450,PERDOMO ALTO
-74.15722593784865,4.591786056001273,002415,MADELENA
-74.15986814925361,4.594179686078998,002421,RAFAEL ESCAMILLA
-74.2107662038504,4.6246261598531495,205322,CAMPO VERDE
-74.05132549994974,4.6553069881380145,008305,BELLAVISTA
-74.0515022107438,4.644507987910698,201110,INGEMAR ORIENTAL I
-74.06910084240205,4.557022435117535,201304,AGUAS CLARAS 
-74.10181493871885,4.709068966991548,005617,PRIMAVERA
-74.13155517569108,4.72683317728876,106301,ENGATIVA EL DORADO
-74.08706431201018,4.547347435400134,001314,SAN JOSE SUR ORIENTAL
-74.08765059233477,4.589615310695288,001208,LA HORTUA
-74.09142174266333,4.758575001549701,009243,LAS MERCEDES I
-74.11887975030574,4.727807835119297,005634,EL CORTIJO
-74.07657755842361,4.622093605845594,007106,ESTRELLA
-74.21847639042426,4.623507888393707,004590,SAN BERNARDINO XXV URBANO
-74.07351509306646,4.63885414987863,007209,ALFONSO LOPEZ
-74.16273981619238,4.399329690729355,104112,SANTA ROSA
-74.2148318468961,4.625856857501969,004577,SAN BERNARDINO XXII URBANO
-74.13842019044534,4.342127417016381,102911,CURUBITAL
-74.08551945418867,4.586057458459099,001209,MODELO SUR
-74.09212229791129,4.515773807738373,001347,JUAN REY SUR
-74.13202314471738,4.5960725232447155,004405,OSPINA PEREZ SUR
-74.02064961781072,4.729413143214099,108113,BOSQUE DE PINOS III RURAL
-74.09244864838631,4.672477279122761,005504,LA ESTRADITA
-74.08975777621637,4.757221934331765,009244,VILLA HERMOSA
-74.05729158341059,4.671685141802012,008314,ANTIGUO COUNTRY
-74.17993663431021,4.589523475035331,002446,LOS TRES REYES
-74.11123440215536,4.745985439699837,009225,TIBABUYES UNIVERSAL
-74.08373670390932,4.731941549890207,009222,ALTOS DE CHOZICA
-74.12719558132429,4.67897380748555,006404,PUERTA DE TEJA
-74.15946838214502,4.166936695400728,103106,NAZARETH
-74.09622849483921,4.704883988786108,005612,PARIS GAITAN
-74.10255180026513,4.707216409275237,005639,QUIRIGUA ORIENTAL
-74.11094641364713,4.63864457309893,006218,CENTRO INDUSTRIAL
-74.07535474533891,4.713792357052214,009123,NIZA NORTE
-74.11870839286313,4.7050539062655234,005643,ALAMOS
-74.16925246649737,4.445262822720151,104104,PASQUILLA
-74.19261601869052,4.620189218373254,004589,SAN PEDRO
-74.17851763728669,4.585172073597255,002447,EL MIRADOR DE LA ESTANCIA
-74.13255764260713,4.547140988122421,002562,CENTRAL DE MEZCLAS
-74.09291992143149,4.73699830790331,009221,LA CHUCUA
-74.08585778916571,4.474888988894468,102310,EL BOSQUE SUR ORIENTAL RURAL I
-74.19089757094405,4.617033758368949,004587,LOS SAUCES
-74.10462697705302,4.5110077723235715,002606,EL CURUBO
-74.17878798276152,4.587150436887301,002441,LOS TRES REYES I
-74.09501962541883,4.54438429306792,001356,VILLA DEL CERRO
-74.09560367572925,4.733007606107993,009205,AURES
-74.07956162534384,4.694363060787,005402,SANTA ROSA
-74.03511764251591,4.735689063417493,008517,LA LIBERIA
-74.11627522055599,4.494308373612007,002538,USMINIA
-74.11620353055284,4.592139811451183,002301,EDUARDO FREY
-74.36225324920407,3.9954923324952794,109106,LA UNION
-74.11379399541038,4.743564757290729,009229,TOSCANA
-74.06320290208441,4.750836520039094,009135,PORTALES DEL NORTE
-74.12002419868968,4.746027986223388,009253,SAN PEDRO
-74.09816895026367,4.698864129546088,005610,LA GRANJA
-74.14357612858308,4.65851649243166,105105,VEREDA EL TINTAL RURAL
-74.08654138194976,4.498801960646556,001336,JUAN JOSE RONDON I
-74.1441051907922,4.663103071717876,006522,EL TINTAL II
-74.15730242021907,4.721600723308432,106201,EL PANTANO
-74.14916277877276,4.71840955539596,005662,EL CEDRO
-74.16604165134342,4.584350918960681,002433,EL PENON DEL CORTIJO
-74.17832821372963,4.614097454047688,004535,CLASS
-74.07265506201057,4.591361302377051,003204,BELEN
-74.16641997505667,4.617058786836515,004525,PASTRANA
-74.11126046034084,4.607533588115373,004210,JORGE GAITAN CORTES
-74.04733647257547,4.557737644343254,101301,HOYA SAN CRISTOBAL
-74.04816334473585,4.625019053262033,101502,SIBERIA
-74.05788254192193,4.640354665270987,008215,INGEMAR
-74.11860142241895,4.614131804793976,004317,CAMELIA II
-74.19525630695236,4.630376917325872,004637,LAS MARGARITAS
-74.15538740416719,4.571007950986404,002461,ARBORIZADORA ALTA  II
-74.06443387073374,4.526767378489601,101306,TIBAQUE
-74.02694024333391,4.74470408734751,008503,SANTA TERESA
-74.13536945335532,4.499487310489715,002596,EL MOCHUELO ALTO
-74.03526185245448,4.800307612360506,008539,TORCA I
-74.01786737381178,4.815456142931163,108101,TORCA RURAL I
-74.02068424529259,4.798289389590807,108110,TORCA RURAL II
-74.01908217451715,4.73386789961198,008520,BOSQUE DE PINOS
-74.12059125619287,4.571671304445918,001411,SAN JORGE SUR
-74.09222133324265,4.551782904025091,001310,LA VICTORIA
-74.08972650501559,4.572760674880873,001112,PRIMERO DE MAYO
-74.12823459270282,4.469585873990683,202601,CENTRO USME
-74.18222802587889,4.621510645811693,004588,EL DANUBIO AZUL
-74.16276384234257,4.592603289831351,002419,RINCON DE LA VALVANERA
-74.1368203387619,4.537466728699414,002584,EL MOCHUELO
-74.08715078040206,4.68695367240384,005405,LAS FERIAS OCCIDENTAL
-74.0942665939456,4.700754604800617,005611,AUTOPISTA MEDELLIN
-74.08449761848763,4.509277596775714,201309,TIBAQUE II
-74.148132098638,4.587510612385788,002409,NUEVO MUZU
-74.16488019365157,4.5902048275739205,002455,LA VALVANERA
-74.11684968711607,4.700853231243706,005641,SANTA MONICA
-74.12365658382792,4.708885648198123,005648,VILLA AMALIA
-74.12397481045971,4.444672450425164,102707,OLARTE
-74.10911484660475,4.498310947439807,002543,COMUNEROS
-74.11958247986485,4.673149392738764,006301,SANTA CECILIA
-74.11907661418519,4.516852481933099,002526,SANTA LIBRADA
-74.17609454735727,4.58983537251012,002429,MARIA CANO
-74.16593688763535,4.570970150774041,002430,LAS BRISAS
-74.11388806405702,4.602338869517911,004402,REMANSO
-74.01907279321384,4.672822511815811,208101,PARAMO IV
-74.12864398176382,4.657680580372612,006320,CIUDAD HAYUELOS
-74.06375913628882,4.663135501177668,007403,SAN FELIPE
-74.13146299629541,4.614783973355743,004503,PROVIVIENDA ORIENTAL
-74.10767428116718,4.605215295277015,004211,BOCHICA
-74.13707180689596,4.6109143601203,004504,PROVIVIENDA
-74.08947739822169,4.533177208807669,001327,LOS LIBERTADORES
-74.12913429277157,4.605991466296641,004408,TEJAR
-74.12642977725386,4.597943528156627,004404,AUTOPISTA SUR
-74.15914090990952,4.614646387862721,004581,TIMIZA C
-74.14523309843086,4.540279700463947,002574,CEDRITOS DEL SUR
-74.06820060627389,4.638629410872577,007204,QUESADA
-74.1097554007599,4.560890024528369,001427,PUERTO RICO
-74.17418924535869,4.576901990481906,002442,SANTA VIVIANA
-74.1276947176028,4.330838262962453,102910,ARRAYAN
-74.16856893880701,4.345005476397023,102114,LOS ANDES
-74.20493699202902,4.622558673465684,004623,SAN BERNARDINO POTRERITOS
-74.17008223320487,4.496172582896793,104114,QUIBA ALTO
-74.05574405858734,4.649349273979913,008204,GRANADA
-74.06271292785271,4.731120406419691,009131,SANTA HELENA
-74.0865365965983,4.519314585551598,001346,CIUDAD LONDRES I
-74.15396699384199,4.597206408539265,004563,GUADALUPE
-74.12934810320834,4.599462229145113,004406,OSPINA PEREZ
-74.19496508254102,4.606204495559526,004533,EL RETAZO
-74.15907590112649,4.631161937881605,004547,CORABASTOS
-74.0760653303615,4.564345999207596,201302,EL TRIANGULO
-74.07197099090293,4.5655017047522515,201317,TIBAQUE III
-74.10067165079498,4.556650012433256,001353,LAS GUACAMAYAS IV
-74.09857945960024,4.554601091728563,001352,LAS GUACAMAYAS II
-74.12670836273247,4.699484655818886,005652,EL MUELLE
-74.02275864133391,4.726951757674961,008538,BOSQUE DE PINOS III
-74.04808024926103,4.660288663302118,008304,LOS ROSALES
-74.03717304864931,4.654301901592917,101101,EL BAGAZAL
-74.01694009152301,4.687665535647979,108104,PARAMO
-74.04368631533289,4.6680609090488625,008303,EL REFUGIO
-74.05056584649108,4.766809015364911,009133,MIRANDELA
-74.106227779339,4.703313584796979,005619,PARIS
-74.10467161924693,4.690566353715279,005608,SANTA HELENITA
-74.06577728740038,4.6021129354687424,003103,LAS AGUAS
-74.06902283820502,4.6129205699172795,008107,SAN DIEGO
-74.0382196597122,4.670312069410391,101110,PARAMO I RURAL
-74.06436299637136,4.609523027970244,008106,BOSQUE IZQUIERDO
-74.03250919804734,4.668250304908731,108109,PARAMO I
-74.07920240620106,4.5489146002347445,001342,ALTOS DEL ZIPA
-74.12170760167398,4.617950817582131,004304,GALAN
-74.10750955355375,4.542785255651848,001435,LOS ARRAYANES II
-74.09430497000992,4.692562063754566,005602,SANTA MARIA
-74.04972414533191,4.5948322756645785,101405,PARQUE NACIONAL ORIENTAL
-74.07005413566851,4.582777044181824,003208,EL ROCIO
-74.07019725034026,4.589099457718175,003205,EL GUAVIO
-74.08318892954469,4.553902205459431,001312,LOS ALPES
-74.06979967573152,4.594891136100888,003105,EGIPTO
-74.0557905920722,4.66414858139097,008312,ESPARTILLAL
-74.06843973789618,4.6651870015503,007404,ALCAZARES NORTE
-74.05242423610929,4.6625531182054685,008311,EL NOGAL
-74.08376849650492,4.584614096413589,001210,CALVO SUR
-74.0292680418111,4.764831239328765,008521,TIBABITA
-74.05910975636658,4.793329770989987,009139,CASABLANCA SUBA URBANO II
-74.12446180389199,4.494939133121039,104130,BRAZUELOS OCCIDENTAL RURAL
-74.18480167504698,4.605284491425202,004523,JIMENEZ DE QUESADA
-74.17238390819927,4.546355764888541,104119,CIUDAD BOLIVAR RURAL I
-74.09386920258832,4.635338321871726,006209,QUINTA PAREDES
-74.06530339551631,4.63595065648182,008212,MARLY
-74.17018085108315,4.57664431845732,002440,SIERRA MORENA
-74.10179734037918,4.6248816355486175,006206,EL EJIDO
-74.11857619970264,4.510294574657755,002529,LA MARICHUELA
-74.20044459793984,4.634222894486467,004638,CIUDADELA EL RECREO II
-74.06772243927074,4.566277253408424,001118,LOS LAURELES SUR ORIENTAL I
-74.05776301978639,4.631240303222784,008221,SIBERIA URBANO
-74.12659692868912,4.745491058732575,009255,SANTA RITA DE SUBA
-74.12786703133425,4.740919389750643,009256,SANTA CECILIA
-74.15947939716642,4.583950702085193,002416,EL ENSUENO
-74.04451116373865,4.807926037636379,009136,CASABLANCA SUBA URBANO
-74.05453399104275,4.825562983449133,107111,CASABLANCA SUBA II
-74.04890165042622,4.7586368121126235,009120,NUEVA ZELANDIA
-74.16176502965497,4.541274909196765,002581,LA TORRE
-74.1398906968527,4.581232983499874,002402,SAN VICENTE FERRER
-74.13571017466978,4.581311981641374,002407,EL CARMEN
-74.1326345296357,4.5830353579485665,002406,SAMORE
-74.13226269541555,4.576119483536264,002401,TUNAL ORIENTAL
-74.10686213422467,4.4957618473135765,002614,LA ORQUIDEA DE USME
-74.07363920548283,4.664937375191963,007301,LA MERCED NORTE
-74.1452498763906,4.580321018983474,002413,MUZU
-74.13955764588162,4.652195831316353,006514,VERGEL OCCIDENTAL
-74.1474687557118,4.533497881099992,002578,ARABIA
-74.19689915005542,4.239145533721307,103101,SANTA ROSA ALTA
-74.14488050397863,4.6073248351982805,004506,LA CAMPINA
-74.17107396738672,4.624369612146896,004556,GRAN BRITALIA I
-74.10256253622069,4.757541994129478,009217,RINCON DE SANTA INES
-74.02255530886687,4.669946829539425,208125,SAN LUIS ALTOS DEL CABO RURAL II
-74.17466294019445,4.594384872490585,002418,LA ESTANCIA
-74.09104665420293,4.496142651872982,102412,TOCAIMITA SUR
-74.15078772501222,4.518070740725902,104128,EL MOCHUELO III
-74.07068544484085,4.735360724363765,009132,ESCUELA DE CARABINEROS
-74.08557596424059,4.671887141054738,005101,JOSE JOAQUIN VARGAS
-74.1202440110896,4.493066698795063,002592,DESARROLLO BRAZUELOS
-74.08856627727323,4.741695999475052,009210,LAS FLORES
-74.2185223505789,4.177110487862791,103102,TAQUECITOS
-74.0164213726261,4.601360143094038,101201,HOYA TEUSACA
-74.09198919662313,4.75643729683332,009242,TUNA BAJA
-74.09986414259859,4.752439455281754,009233,TIBABUYES
-74.08562867705452,4.764588573902934,107107,LAS MERCEDES SUBA RURAL
-74.1003098210134,4.558167084004777,001354,LAS GUACAMAYAS III
-74.0827177337955,4.5492086594762515,001339,BOSQUE DE LOS ALPES
-74.10829217769607,4.547821804353357,001421,DIANA TURBAY
-74.07894645016827,4.47640524352282,102309,EL BOSQUE SUR ORIENTAL RURAL II
-74.15012752400118,4.401529150338597,104113,SANTA BARBARA
-74.06442562546113,4.713024220209653,009117,PRADO VERANIEGO SUR
-74.09114384494224,4.508156715886081,102211,LILIANA
-74.11294900533554,4.707622217735277,005635,EL MADRIGAL
-74.15376561137573,4.660411786889024,006524,LA MAGDALENA
-74.10203844140906,4.507382463264177,002607,LA ESPERANZA SUR
-74.14781498759571,4.531767431253245,204129,EL MOCHUELO II NORTE
-74.08282592749079,4.755544650989578,009226,SALITRE SUBA
-74.09572949014485,4.722087774414182,009237,RINCON DE SUBA
-74.05187163672956,4.797000601863836,107102,CASABLANCA SUBA
-74.13143892015668,4.7405906154816595,207801,SANTA CECILIA DE SUBA I
-74.02733238409964,4.739578042424493,008505,SAN CRISTOBAL NORTE
-74.06277362636008,4.692205755614659,009125,PASADENA
-74.02269266571395,4.703787339004387,008420,PARAMO URBANO I
-74.06631538148899,4.586823123798298,003206,LA PENA
-74.06802312377879,4.585758362395337,003207,LOS LACHES
-74.16398625478256,4.6823347894572915,006525,EL CHANCO I
-74.05953418639527,4.627184754181938,008110,EL PARAISO
-74.1466572834594,4.5056180050466095,204304,LAGUNITAS
-74.11495410255597,4.677302010046091,005607,SAN IGNACIO
-74.11757905013914,4.687292117582192,005626,LOS ALAMOS
-74.17556546568817,4.21152294593481,103202,EL ISTMO
-74.15278353479839,4.536409091052562,104127,EL MOCHUELO IV
-74.09529469407633,4.509320100107317,202203,BOLONIA I
-74.15310728358132,4.5843973009025945,002422,ATLANTA
-74.0929073883086,4.557177455824505,001305,ATENAS
-74.17216958686772,4.559639726208634,002453,CIUDAD BOLIVAR
-74.07576185271081,4.682111811557956,005306,ENTRERIOS
-74.14142351570604,4.623904266443112,004509,CIUDAD KENNEDY
-74.09708873461041,4.493847708435552,102506,PORTAL RURAL II
-74.09333501343733,4.5304740087177455,001338,LA BELLEZA
-74.09805522577784,4.502100214447352,002622,TOCAIMITA ORIENTAL I
-74.01731887967314,4.666076502190486,208126,SAN ISIDRO RURAL II
-74.12331725252274,4.672341111143548,006316,BOSQUE DE MODELIA
-74.02921522296238,4.680108176705204,108114,PARAMO III RURAL
-74.10587241047722,4.708780661477833,005684,QUIRIGUA II
-74.0548450666988,4.639143771284661,201109,INGEMAR I
-74.1353668404377,4.716794254202038,005666,LA FAENA
-74.09124284079242,4.51307632481787,001348,LA CABANA
-74.06190654979027,4.635173715816527,008208,PARDO RUBIO
-74.12703268276206,4.707359762864177,005675,BOLIVIA
-74.11447933929873,4.653914045643296,006319,TERMINAL DE TRANSPORTES
-74.10881484009634,4.651687384926393,006313,SALITRE OCCIDENTAL
-74.06771193756512,4.655518147703016,007312,RAFAEL URIBE
-74.09579399077369,4.753174295077805,009245,PINOS DE LOMBARDIA
-74.11810864137709,4.625635512196417,004306,LA TRINIDAD
-74.11331719986285,4.726391108659695,005650,CIUDADELA COLSUBSIDIO
-74.08648812251428,4.726455926844729,009201,LOS NARANJOS
-74.17186643551517,4.5731991742111475,002445,CARACOLI
-74.12252983056996,4.394056276296972,102808,LA REGADERA
-74.12757156813258,4.7028888613674,005679,SAN ANTONIO ENGATIVA
-74.15619575280019,4.422221573991005,104102,PASQUILLITA
-74.13050167358845,4.18456196357156,103206,PENALISA
-74.11553508055286,4.756889773051333,009248,TIBABUYES II
-74.17676881659465,4.6200572134471365,004559,EL CARMELO
-74.14367636714884,4.534418154203919,002583,QUIBA URBANO
-74.0969390055429,4.504633565860365,102406,EL BOSQUE CENTRAL
-74.07609794250045,4.490927649248895,102118,LAS VIOLETAS RURAL
-74.18862808964086,4.405891303703776,104108,LAS MERCEDES
-74.09107921273493,4.486566712139495,102110,EL PORVENIR DE LOS SOCHES
-74.18622111620655,4.630206555974805,004591,EL PORTAL DEL BRASIL
-74.08302688545139,4.525164921222254,101308,CHIGUAZA RURAL
-74.17035029855413,4.569169890536751,002431,POTOSI
-74.09028863610548,4.501803096573461,001335,VILLA DIANA
-74.06064586682027,4.641247822835127,008207,BOSQUE CALDERON
-74.0617758534745,4.701024336173058,009111,MONACO
-74.17235622462364,4.67938363601094,105403,EL CHANCO RURAL III
-74.16228988769866,4.624493930412783,004578,VILLA NELLY III SECTOR
-74.16498367927352,4.627448669362041,004620,CHUCUA DE LA VACA II
-74.11284546264496,4.512579285256726,002524,LA ANDREA
-74.09072327777423,4.728303841271966,009204,EL RINCON NORTE
-74.10283883062885,4.493033744807942,002616,EL NUEVO PORTAL
-74.15804666396063,4.611143004600978,004530,TIMIZA B
-74.17879652409196,4.651380265261097,205225,LAS ACACIAS RURAL
-74.19513933641464,4.615688836455647,004642,ISLANDIA
-74.10665997931217,4.544762424919626,001422,DIANA TURBAY ARRAYANES
-74.0885974588817,4.55066743160199,001313,BELLAVISTA SUR
-74.0864411425344,4.507262003453964,001337,SAN PEDRO SUR
-74.16101227510211,4.186069304561349,103204,LAGUNA VERDE
-74.19594234909381,4.197771161589185,103103,SANTA ROSA BAJA
-74.12269495056292,4.591989950363438,002309,VILLA MAYOR ORIENTAL
-74.15761925480678,4.544137761717659,002582,BELLA FLOR SUR
-74.14836927160269,4.574510522621821,002432,ARBORIZADORA BAJA
-74.08742596056527,4.720913056184217,009235,CIUDAD HUNZA
-74.05864513373987,4.691989864185947,009126,ESTORIL
-74.02689246840225,4.70077482180907,008406,SAN GABRIEL NORTE
-74.02701878591675,4.701013387922804,008426,SAN GABRIEL NORTE II
-74.12636383638315,4.739459302028531,009268,SANTA CECILIA DE SUBA I
-74.09247984690293,4.719788369462113,009266,RINCON ALTAMAR
-74.19240538878351,4.600408388284215,004527,NUEVA GRANADA BOSA
-74.08025152141946,4.538098357650754,001318,QUINDIO
-74.14908338663159,4.562552209592788,002515,SAN FRANCISCO
-74.21071058781735,4.611858774517453,004513,SAN DIEGO-BOSA
-74.05324143805426,4.755562437068452,009129,VILLA DEL PRADO
-74.05034449424831,4.750379593574706,009101,GRANADA NORTE
-74.05475726542963,4.748255007764438,009102,BRITALIA
-74.02668794863713,4.8108989383203715,208128,TORCA II
-74.16771120624611,4.685936590161691,205401,EL CHANCO II
-74.01937157720204,4.743230840453799,008504,LA CITA
