LONS,LATS,COD_ZC,ZC_NOM
-74.1678765303945,4.690958960682951,105401,EL CHANCO RURAL II
-74.05543545461249,4.644904026295189,008205,MARIA CRISTINA
-74.05868509515697,4.644527903149578,008206,LA SALLE
-74.05149068365249,4.650629872148893,008203,LAS ACACIAS
-74.0418999978592,4.63539996312531,101103,INGEMAR ORIENTAL RURAL
-74.07747153710045,4.780031227406093,107109,BARAJAS NORTE
-74.14015952511778,4.723598832327279,005669,EL GACO
-74.15296356586914,4.567463456041684,002579,VILLA CANDELARIA
-74.12251367040336,4.496662995996556,002591,BRAZUELOS OCCIDENTAL
-74.11161679368688,4.497695320597941,002576,SERRANIAS I
-74.15534792266985,4.678278334123462,006519,MORAVIA
-74.16098897327682,4.642912052004976,004566,PATIO BONITO III
-74.1178942256204,4.504962291736266,002536,MONTEBLANCO
-74.10474700442312,4.567056680445257,001426,SAN LUIS
-74.17635253240458,4.61834259108266,004557,GRAN BRITALIA
-74.18272702145526,4.609984936921337,004522,BOSA
-74.20848956595182,4.614026747789706,004561,EL JARDIN
-74.11252640761744,4.621371075241145,004302,SAN RAFAEL
-74.1013873764266,4.744531223848385,009203,PUERTA DEL SOL
-74.14932613748344,4.69106870733171,006419,EL REFUGIO
-74.14610298134727,4.688690892829224,006416,ATAHUALPA
-74.13178251453179,4.683682390673818,006403,SAN JOSE DE FONTIBON
-74.14519263661431,4.685452055377867,006401,VERSALLES FONTIBON
-74.14264879424805,4.698667429626768,005624,AEROPUERTO EL DORADO
-74.13883141783573,4.682030736070082,006402,LA CABANA FONTIBON
-74.17742425637068,4.583188075799624,002449,ESPINO I
-74.02603222206875,4.766583273871655,008535,BUENAVISTA
-74.08191545351053,4.680924390628605,005207,METROPOLIS
-74.0933180605791,4.678132644936787,005502,LA ESTRADA
-74.07053596735689,4.67963294867136,005310,ESCUELA MILITAR
-74.02315261376553,4.768403135190773,008542,TIBABITA I
-74.03439215748908,4.763352759236742,008537,VERBENAL SAN ANTONIO
-74.17410537975255,4.5910968934903655,002443,LA PRIMAVERA I
-74.1070014430773,4.755777889150868,009234,SABANA DE TIBABUYES NORTE
-74.05862413511343,4.723603410789067,009106,SAN JOSE DEL PRADO
-74.12339760390266,4.607664335494788,004401,SAN EUSEBIO
-74.0298844032821,4.674940929449777,208104,PARAMO URBANO
-74.0968453429711,4.726257812972663,009230,SAN CAYETANO
-74.08998948738945,4.569479648015945,001301,GRANADA SUR
-74.19756213825747,4.378219726131244,102113,LAS MARGARITAS
-74.10405393172377,4.642441234446141,006217,CIUDAD SALITRE SUR-ORIENTAL
-74.02071926306695,4.764717700010023,008545,MIRADOR DEL NORTE
-74.0159320643485,4.757941165543656,108111,TIBABITA RURAL I
-74.04141720922655,4.756642607796453,008528,SAN ANTONIO NOROCCIDENTAL
-74.04200460310689,4.76525673931315,008527,EL CEREZO
-74.04207387587687,4.747136292379273,008501,EL TOBERIN
-74.04103498595575,4.761810852045491,008526,EL VERVENAL
-74.0145053215737,4.732945512345594,108103,BARRANCAS ORIENTAL RURAL
-74.12081517460054,4.661098442661154,006302,CAPELLANIA
-74.11123756932784,4.6600974173437235,006303,LA ESPERANZA NORTE
-74.07041464380445,4.6625104438195395,007302,ALCAZARES
-74.09402731554391,4.658628015545006,005114,CAMPO EUCARISTICO
-74.14823267216576,4.488435715328916,204131,MOCHUELO ALTO URBANO
-74.11558945439961,4.470262445104914,102122,LA REQUILINA RURAL
-74.14788699062079,4.481045281598542,104131,MOCHUELO ALTO RURAL
-74.17270261186752,4.5839201350669745,002423,ESPINO
-74.08311565347184,4.610974315813892,006106,EL LISTON
-74.11200707755785,4.5707166692135806,001425,GRANJAS DE SANTA SOFIA
-74.10033091767268,4.566282064833097,001406,SAN ISIDRO
-74.13557396860165,4.6433144008221765,006510,VILLA ALSACIA II
-74.12203398135972,4.476161289642975,102602,CENTRO USME RURAL I
-74.1327651820764,4.638337499658304,006501,COOPERATIVA DE SUB-OFICIALES
-74.04873355010427,4.7017497511671795,008417,SANTA BARBARA OCCIDENTAL
-74.0486405949161,4.6768573016431425,008307,CHICO NORTE
-74.10187234359577,4.663002371049674,005506,JARDIN BOTANICO
-74.15117280029345,4.616062827470006,004512,TIMIZA
-74.14797223630693,4.62064166948203,004510,CIUDAD KENNEDY ORIENTAL
-74.1184687976944,4.611157627931358,004309,LA CAMELIA
-74.15408490649142,4.709145544608935,005673,PUEBLO VIEJO
-74.07091064252444,4.66842035137487,007405,ONCE DE NOVIEMBRE
-74.1155662263924,4.6661977428747425,006311,MODELIA
-74.13590790409397,4.571731822749562,002410,PARQUE EL TUNAL
-74.13866108918846,4.5922398219731715,002404,VENECIA
-74.1022654230962,4.7339973199118175,009206,AURES II
-74.0680249437222,4.788528942120521,009140,NUESTRA SENORA DEL ROSARIO
-74.14348103702798,4.591586550461361,002403,VENECIA OCCIDENTAL
-74.21370372914586,4.635963857531777,105325,SAN BERNARDINO XXV
-74.18391958823956,4.147986706202362,103104,LAS ANIMAS
-74.02562931647354,4.6711486604910135,208110,SAN LUIS ALTOS DEL CABO RURAL
-74.08199466616607,4.7414671780272934,009212,SUBA URBANO
-74.09476959855927,4.501940057252127,202410,TOCAIMITA ORIENTAL
-74.10220803736858,4.776974667493806,107106,TUNA RURAL
-74.08562197547913,4.723123148745681,009263,VILLA ALCAZAR
-74.10128313900684,4.718329144980144,005630,CIUDAD BACHUE
-74.12000307418253,4.4790018020194955,002632,LA REQUILINA
-74.14953451701967,4.6351913214456815,006505,PIO XII
-74.11037900963476,4.587081289317304,002304,SANTIAGO PEREZ
-74.20831667823334,4.619114671201461,105318,SAN BERNARDINO XVIII
-74.10373458713296,4.4972277510966165,002613,EL PROGRESO USME
-74.12550405045738,4.574515486455853,002205,SANTA LUCIA
-74.12054236312858,4.586448344400519,002306,BRAVO PAEZ
-74.0156268867648,4.7346631985483185,008543,SANTA CECILIA PUENTE NORTE
-74.04152269327759,4.668303436203499,201105,EL REFUGIO I
-74.15691225286524,4.694853658418567,006414,BRISAS ALDEA FONTIBON
-74.20266968777736,4.632042547866549,004573,CIUDADELA EL RECREO
-74.16002030661276,4.654176981245901,205109,LA MAGDALENA I
-74.17155637065419,4.6551533505179155,205227,OSORIO IX
-74.1034673218154,4.484010692024391,002643,EL SALTEADOR
-74.0238298140933,4.703163157261291,208129,LAS DELICIAS DEL CARMEN II SECTOR
-74.08833504195358,4.536337051266652,001324,EL PINAR
-74.08567969486157,4.536859358188693,001363,COLMENA I LOS PINARES
-74.15355300750298,4.628812863817608,004514,CIUDAD KENNEDY NORTE
-74.1663775685925,4.562671248411189,002569,ARBORIZADORA ALTA
-74.06595674197655,4.620961931573638,008103,LA MERCED
-74.09194142826517,4.618718431504373,006204,ESTACION CENTRAL
-74.08169336273568,4.619217467253939,006108,SAMPER MENDOZA
-74.05956648760917,4.654741668956042,008201,QUINTA CAMACHO
-74.1671339777558,4.624940190615528,004621,CHUCUA DE LA VACA I
-74.0423980448127,4.742426660671843,008516,LAS ORQUIDEAS
-74.14354700293131,4.605040180486163,004572,CORREDOR FERREO DEL SUR
-74.11788815079674,4.710072550179468,005628,GARCES NAVAS ORIENTAL
-74.1362892786448,4.646837675727692,006507,NUEVO TECHO
-74.11752407198853,4.497552186354014,002556,DESARROLLO BRAZUELOS I
-74.08016205365874,4.5879063372674596,003202,LAS CRUCES
-74.07971399084326,4.6488782943138,005105,CAMPIN OCCIDENTAL
-74.08240304103181,4.6475812761706,005106,NICOLAS DE FEDERMAN
-74.1733766246609,4.610869676822364,004534,ROMA
-74.11836968684628,4.645745083883074,006307,MONTEVIDEO
-74.10906102187835,4.505054883810978,002537,CHUNIZA
-74.1009336675329,4.542812436910411,002601,ARRAYANES I
-74.01796779938572,4.669830939629307,208111,SAN ISIDRO RURAL
-74.13121436076744,4.566609403718578,002501,SAN CARLOS
-74.09437627890264,4.744024608414082,009211,EL POA
-74.08055239809816,4.725497514889126,009249,VEREDA SUBA NARANJOS
-74.10417102479126,4.62246168349247,004207,GORGONZOLA
-74.18849078843245,4.611397214182331,004570,ANTONIA SANTOS
-74.14376578664304,4.648411753848743,006529,EL VERGEL ORIENTAL
-74.16346451243635,4.539696152385924,104107,BELLA FLOR SUR RURAL
-74.12029599841946,4.712682453979157,005627,GARCES NAVAS
-74.15240729446037,4.571620069389911,002544,LOS LAURELES II
-74.05417019481754,4.647082580336391,008211,JUAN XXIII
-74.11690422311116,4.642286798285355,006306,GRANJAS DE TECHO
-74.08725604055532,4.6433846284843865,005117,RAFAEL NUNEZ
-74.1395469857905,4.600414119618708,004596,ALQUERIA LA FRAGUA II
-74.20167431515765,4.62434595418587,004567,VILLAS DEL PROGRESO
-74.17081894741531,4.615610880669999,004537,CASABLANCA
-74.15780059987326,4.640408042875473,004564,TAIRONA
-74.10518813034913,4.5557923471089135,001428,CERROS DE ORIENTE
-74.14873129742254,4.344739796824039,102111,LOS ARRAYANES
-74.15814506474743,4.26416885854635,103203,EL TABACO
-74.16366853123921,4.547447089109468,204106,NUEVA ESPERANZA
-74.13318296524294,4.605621973907316,004542,ALQUERIA LA FRAGUA NORTE
-74.02371609436571,4.697041377480165,108112,PARAMO II RURAL
-74.11606372371833,4.631407212581217,006212,SALAZAR GOMEZ
-74.10209477891476,4.484335442224466,002636,LA HUERTA
-74.17497930777557,4.605556064967547,004532,LA CECILIA
-74.10232008389372,4.487450582809606,002618,PUERTA AL LLANO DE USME
-74.14110832769903,4.565537012018285,002518,RONDA
-74.07913736369125,4.542078142181302,001331,ALTOS DEL ZUQUE
-74.14045955562553,4.605557048729154,004549,NUEVA YORK
-74.11590693272137,4.621699363083029,004308,COLON
-74.06738322385154,4.666997323388993,007407,LA AURORA
-74.15999477947534,4.547492030094345,204107,EL MIRADOR II
-74.19807115487306,4.6410785247140804,004634,CANAVERALEJO
-74.06990568312304,4.727548908229229,009115,IBERIA
-74.16651054028492,4.567246353088414,002520,LAS MANAS
-74.16190916882316,4.551567312172072,002565,PARAISO QUIBA
-74.11354769376096,4.557481961041041,001419,CALLEJON SANTA BARBARA
-74.1058108554683,4.521774875316397,002629,EL NEVADO II
-74.06362413593838,4.667311466309555,007402,JUAN XXIII
-74.05174464845915,4.666684489198739,008310,EL RETIRO
-74.08709773804189,4.60786065325763,004102,LA SABANA
-74.10796336416352,4.511774926439422,002527,LA CABANA
-74.15790315005465,4.636197424179016,006517,MARIA PAZ
-74.04497617445699,4.733205950494646,008530,LAS MARGARITAS
-74.0344186484789,4.723647105680977,008510,ACACIAS USAQUEN
-74.10067243421932,4.645555662837048,006216,CIUDAD SALITRE NOR-ORIENTAL
-74.30725215827373,3.925264176330279,109109,TUNAL ALTO
-74.13146812537143,4.672673464482416,006405,FERROCAJA FONTIBON
-74.20187551828623,4.643406899885764,205308,CANAVERALEJO RURAL
-74.17877587681417,4.627113087681379,004628,BETANIA
-74.20739116376042,4.619938650904081,004624,LA VEGA SAN BERNARDINO
-74.17230315944862,4.648811521382076,004627,GALAN
-74.06631904829757,4.6970117664435005,009124,PUENTE LARGO
-74.11246468950496,4.694321982145123,005621,FLORIDA BLANCA
-74.07120862386334,4.722290005830304,009108,CIUDAD JARDIN NORTE
-74.16199559903787,4.556913443982981,104118,CIUDAD BOLIVAR RURAL III
-74.0783634706892,4.699069433045075,005401,POTOSI
-74.07587025514916,4.706244144578733,009109,NIZA SUR
-74.08057040153278,4.579394600199894,001102,BUENOS AIRES
-74.10196440548046,4.747803502243872,009228,LOMBARDIA
-74.10266273425918,4.4851753849891365,202502,EL UVAL
-74.20280007732096,4.614183503184079,004575,LOS LAURELES
-74.13359856846738,4.599340643393996,004409,ALQUERIA
-74.10343967957722,4.714956911347957,005631,CIUDAD BACHUE I ETAPA
-74.10366719166366,4.504125262895567,002610,CHAPINERITO
-74.18087187045394,4.642540132126687,004615,OSORIO XII
-74.11651090198266,4.6008386282666525,004412,REMANSO SUR
-74.13564477249933,4.5638964427038555,002509,SAN BENITO
-74.12419111106807,4.510574816599168,002593,TUNJUELITO
-74.03152734467645,4.699276779184137,008413,SANTA BARBARA ORIENTAL
-74.08302600665128,4.758418859107864,009239,LAS MERCEDES SUBA
-74.02026107836177,4.661065853196313,108108,PARAMO II
-74.0452918321307,4.6869168928847,008411,RINCON DEL CHICO
-74.14442646927313,4.6141150012518395,004505,PROVIVIENDA OCCIDENTAL
-74.1006898127,4.49077231429537,002620,EL NUEVO PORTAL II
-74.0995501268037,4.5931017219992905,002101,LA FRAGUITA
-74.10168255348016,4.5263590751468845,002602,FISCALA ALTA
-74.030703657705,4.707321067474755,008404,BELLA SUIZA
-74.08459579482319,4.6378468997796665,005108,CIUDAD UNIVERSITARIA
-74.16848548658986,4.641092676899713,004541,EL PARAISO BOSA
-74.31593663012622,4.0261966814842705,109104,SAN JUAN
-74.09121386791976,4.545517596536919,001319,LA GLORIA ORIENTAL
-74.03592877883709,4.715505488583406,008513,LISBOA
-74.05356117029841,4.683344168928686,008315,CHICO NORTE III SECTOR
-74.05193693063885,4.6894987406132795,008412,SANTA BIBIANA
-74.12501891910944,4.473803736717518,002599,CENTRO USME URBANO
-74.05777228944166,4.659372974909297,008306,PORCIUNCULA
-74.16541255311111,4.655538409225215,105203,OSORIO II
-74.18716895823668,4.599080304109517,004521,LA ESTACION BOSA
-74.03791573480483,4.699766054672946,008415,SANTA BARBARA CENTRAL
-74.03688795742073,4.689234080014088,008414,SANTA ANA OCCIDENTAL
-74.06822945597789,4.691698231769669,009127,ANDES NORTE
-74.0752602968534,4.690782593856976,005403,JULIO FLOREZ
-74.14354543524755,4.62927835697368,004531,MANDALAY
-74.31454276085273,4.029157542105888,209104,SAN JUAN URBANO
-74.02574523138605,4.705637711595067,008425,GINEBRA II
-74.12288211434598,4.518089104341822,002541,GRANADA SUR
-74.14042992792007,4.714211694549727,005636,ENGATIVA ZONA URBANA
-74.15088964440531,4.654610454521847,006533,EL TINTAL III
-74.16503525709632,4.694193028184908,006418,PUENTE GRANDE
-74.13465970912846,4.650973535204436,006503,VISION DE ORIENTE
-74.11444763661994,4.489521289429036,002594,VILLA ISRAEL
-74.1316841318636,4.702516641728425,005660,SAN ANTONIO URBANO
-74.09596091433501,4.670148928840281,005505,BOSQUE POPULAR
-74.16824019270777,4.610397545302233,004545,CATALINA
-74.18522928257069,4.621053492720235,004519,ESCOCIA
-74.15914323168639,4.619075158031519,004507,CIUDAD KENNEDY SUR
-74.08820841847123,4.561215781302102,001357,SANTA INES SUR II
-74.14892589388488,4.536667315652582,002547,EL TESORO
-74.15847058501328,4.60062761199075,004546,VILLA DEL RIO
-74.06751789760496,4.670873156779455,007406,SANTA SOFIA
-74.10652045706814,4.668583679500214,005507,NORMANDIA
-74.06701433999035,4.591673841992862,003215,SAN FRANCISCO RURAL
-74.06883770677257,4.652221708885591,007306,BAQUERO
-74.08832890571995,4.650979084826232,005113,PAULO VI
-74.06162248077251,4.650650547016819,008214,CHAPINERO NORTE
-74.11373164041422,4.5169945048919775,002528,SANTA LIBRADA NORTE
-74.10241756237943,4.5628316449059785,001409,LAS LOMAS
-74.07576038361728,4.804772696639834,009141,LA CANDELARIA
-74.11133591652028,4.625772557017216,004301,SAN RAFAEL INDUSTRIAL
-74.07599579029507,4.532916014637366,101309,LA ARBOLEDA RURAL
-74.09580051424456,4.565889618858794,001407,SURAMERICA
-74.1276106701785,4.723148478760103,005663,EL DORADO INDUSTRIAL
-74.14943566871985,4.670644865777337,006415,LA LAGUNA FONTIBON
-74.05012270649723,4.669168427374827,008309,LA CABRERA
-74.10436607339506,4.541655155906714,001432,DIANA TURBAY CULTIVOS
-74.15810365945431,4.6649313748682735,105103,SAN PEDRO
-74.14007548665778,4.670605920009844,006406,VILLEMAR
-74.07151140492427,4.569293262005848,001115,MONTE CARLO
-74.13570546334915,4.541278992338632,002534,CASA DE TEJA
-74.18058427820087,4.593714083481642,002428,PRIMAVERA II
-74.11090172854426,4.493643339569115,002615,LA ESPERANZA DE USME
-74.15267312911878,4.609471438173043,004518,TIMIZA A
-74.08082740519596,4.655152986488914,005104,EL ROSARIO
-74.07503930205984,4.659450543485843,007310,LA PAZ
-74.07781593587093,4.669708461176488,005203,SAN FERNANDO
-74.1636772731446,4.579585497914494,002438,SIERRA MORENA
-74.02414075839468,4.759396839368768,008533,HORIZONTES NORTE
-74.07108957397153,4.653070656537349,007307,MUEQUETA
-74.13082619727719,4.65132682174785,006527,INTERINDUSTRIAL
-74.153755747745,4.550523584864742,002558,VILLAS EL DIAMANTE
-74.09979100066225,4.536891339930348,002637,ARRAYANES VI
-74.10068581788158,4.711938373900257,005683,QUIRIGUA I
-74.084626719818,4.683440361516884,005404,LAS FERIAS
-74.09436279080222,4.684110707864772,005501,PALO BLANCO
-74.20535316659105,4.606984667292716,004597,SAN BERNARDINO I
-74.11313509622013,4.502521272780938,002548,EL VIRREY
-74.08142455268926,4.534949443888183,001358,CHIGUAZA URBANO
-74.08862393869609,4.554748758058381,001309,SAN VICENTE
-74.10939332023281,4.620320504829918,004206,SAN FRANCISCO
-74.01656150734507,4.743310842889176,208103,BARRANCAS ORIENTAL
-74.08439218836872,4.65992374150917,005112,PARQUE DISTRITAL SALITRE
-74.10795832975032,4.490339394030056,202511,PUERTA AL LLANO RURAL
-74.13055919483286,4.468323370947151,102601,CENTRO USME RURAL
-74.11140624712728,4.538967078222913,002577,DANUBIO II
-74.08374067290781,4.603330127341163,004103,VOTO NACIONAL
-74.20601868657013,4.634837725349814,205319,SAN BERNARDINO XIX
-74.16515322644179,4.636308823506743,004555,PATIO BONITO II
-74.1213398230391,4.625888987402481,004305,LA PRADERA
-74.1319133197142,4.589754342355852,002405,ESCUELA GENERAL SANTANDER
-74.18755140323613,4.62537610907587,004579,ESCOCIA
-74.13659442596034,4.665836441290636,006423,EL TINTAL CENTRAL
-74.07443008953511,4.669811502132251,005202,DOCE DE OCTUBRE
-74.07726325136315,4.676249340485846,005206,LA LIBERTAD
-74.08472495979373,4.563868974342516,001306,SAN PEDRO
-74.07970135019268,4.544763237382673,001316,MORALBA
-74.16964787599589,4.58213335467714,002414,ISMAEL PERDOMO
-74.34491433161793,4.035558702054682,109112,CAPITOLIO
-74.05881442407991,4.63304471076355,008220,SIBERIA CENTRAL
-74.08162630304727,4.583220282116127,001101,LAS BRISAS
-74.1711167284396,4.527829806666009,104110,QUIBA BAJO
-74.08444465809677,4.579695504485972,001110,SAN JAVIER
-74.08166231220751,4.665862357185617,005102,POPULAR MODELO
-74.04981413654473,4.69533985074065,008418,SAN PATRICIO
-74.12145933873323,4.7045691532044565,005658,VILLA SAGRARIO
-74.19777838456535,4.636846900107181,004635,SAN BERNARDINO II
-74.08362931177204,4.567949850566876,001106,SAN BLAS
-74.11302266237749,4.563878662617889,001434,CARMEN DEL SOL
-74.08290480361595,4.541955158804512,001317,PUENTE COLORADO
-74.10682988804697,4.5820308355875925,002201,OLAYA
-74.1163141442652,4.579328978321933,002203,QUIROGA CENTRAL
-74.10949071121152,4.5925030062326915,002105,SANTANDER
-74.10810952735949,4.585725081018418,002303,CENTENARIO
-74.1179016485293,4.585346643293203,002310,MURILLO TORO
-74.1689291250124,4.697198427941444,006411,CHARCO URBANO
-74.08287143231972,4.502042132468643,001340,TIHUAQUE
-74.11419706731967,4.5859433203892905,002305,LIBERTADOR
-74.1321423950026,4.627579102908967,004501,HIPOTECHO
-74.11398843042484,4.5273642221040085,002550,DUITAMA
-74.139151639164,4.5443680428284,002533,SOTAVENTO
-74.19617673709314,4.620667521787556,004641,LA INDEPENDENCIA
-74.12348086081832,4.713731955718176,005655,GARCES NAVAS SUR
-74.10668895952193,4.711335658812875,005632,BOCHICA
-74.15666371327593,4.5774535298747905,002412,VERONA
-74.11582542429677,4.5392615842880675,002519,DANUBIO
-74.16103797590814,4.144744919885179,103107,LAS PALMAS
-74.10131354172455,4.728002611514038,009227,LECH WALESA
-74.10614268675425,4.760781291930583,009261,TUNA
-74.08951406258167,4.540679221797459,001320,NUEVA GLORIA
-74.09191996067848,4.540863268742915,001329,EL PARAISO
-74.1065763788761,4.632980350576273,006215,PUENTE ARANDA
-74.07040225639113,4.642476744007483,007208,BANCO CENTRAL
-74.1476591357387,4.568470064453847,002545,EL SATELITE
-74.10424985297355,4.500893878848144,002627,LA REFORMA
-74.16351815713315,4.612893980140201,004565,TOCAREMA
-74.1545119650356,4.60358087478496,004516,BOITA
-74.16747205997515,4.580130960206435,002439,SIERRA MORENA
-74.06337287086757,4.803420640212157,009142,CONEJERA
-74.17066381705654,4.590748246197139,002427,GALICIA
-74.16679135376832,4.592420294734899,002417,BARLOVENTO
-74.17431476378914,4.587602671475408,002424,RINCON DE GALICIA
-74.17418994890933,4.586009345658238,002448,PERDOMO ALTO
-74.12366299312883,4.4673509062884476,102603,CENTRO USME RURAL II
-74.09741153266084,4.603163807836219,004109,VERAGUAS
-74.10265408612771,4.6814103761788965,005604,EL REAL
-74.10989895231144,4.520073770713573,002640,EL PEDREGAL II
-74.17204285227912,4.600513571284994,004529,CEMENTERIO JARDINES APOGEO
-74.18952247243766,4.636164268599957,004631,EL CORZO
-74.0866195511518,4.715671581117201,009218,ALMIRANTE COLON
-74.09899816432072,4.505151589658082,002608,EL BOSQUE CENTRAL I
-74.11816933738184,4.596423060125748,004413,AUTOPISTA MUZU ORIENTAL
-74.17045870796751,4.606117520374193,004540,CATALINA II
-74.07355486495105,4.599569997136669,003110,LA CATEDRAL
-74.09850486027253,4.516037619256782,002626,BOLONIA I
-74.1088499054821,4.614785806840265,004205,PRIMAVERA OCCIDENTAL
-74.15293736586574,4.534112121524931,002585,EL MOCHUELO URBANO
-74.11142743713972,4.536695881777592,002597,LA FISCALA NORTE
-74.09127511657326,4.585063119666661,001202,CIUDAD BERNA
-74.11081272531408,4.486156862559479,002634,EL TUNO
-74.15295567045223,4.563509127200262,002557,JUAN JOSE RONDON
-74.15274125901364,4.62192474038985,004511,CIUDAD KENNEDY CENTRAL
-74.098635826704,4.731713797402372,009220,LAGO DE SUBA
-74.17291246732103,4.172210219827874,103105,LAS AURAS
-74.07164871023187,4.7159850679252315,009122,LAS VILLAS
-74.10512065992665,4.5152780273057305,002604,LOS OLIVARES
-74.10066608557457,4.494308792849882,002642,EL PORTAL URBANO
-74.10935497973512,4.541662101741494,002535,PALERMO SUR
-74.1125838505002,4.59083755203458,002302,SANTANDER SUR
-74.10419843257495,4.589455261049031,002104,RESTREPO OCCIDENTAL
-74.10677862919137,4.595166100447644,002107,LA FRAGUA
-74.10245870391388,4.597496466294522,004107,SANTA ISABEL SUR
-74.11064252516812,4.596573042474786,002106,SENA
-74.10051643142305,4.585236878593982,002103,RESTREPO
-74.12129868679096,4.7430260051031565,009254,LISBOA
-74.01954126231819,4.663689947514021,208108,SAN ISIDRO RURAL
-74.0648205636909,4.744822241922453,009114,GILMAR
-74.13313857682977,4.706571863524407,005665,MARANDU
-74.09080632151436,4.647263705240204,005111,LA ESMERALDA
-74.07616154646142,4.648400956284447,007201,CAMPIN
-74.1579281275939,4.5726644452830705,002434,JERUSALEN
-74.09310780950594,4.510575337538597,001345,DONA LILIANA
-74.15644874529409,4.4442510900004555,204104,PASQUILLA URBANA
-74.1222395430369,4.566778641075051,001415,MARCO FIDEL SUAREZ I
-74.17894400810512,4.601684122270999,004553,ANDALUCIA II
-74.18217660159748,4.631973290522124,004622,BRASIL
-74.14728737950743,4.666996001334812,006523,SAN PEDRO DE LOS ROBLES
-74.09255810427096,4.521036733212631,001350,YOMASA
-74.17725454861582,4.311808141832808,102115,LA UNION
-74.0245162538221,4.752641137268944,008532,EL REDIL
-74.1534414547672,4.539958359687485,002561,CORDILLERA DEL SUR
-74.34525293326855,4.007550605020115,109105,SANTO DOMINGO
-74.0903762651441,4.689889251928612,005406,BONANZA
-74.12529986821063,4.66651050853883,006312,MODELIA OCCIDENTAL
-74.10171317648769,4.534592682059468,002625,ARRAYANES V
-74.08523201197421,4.576997807230301,001111,SANTA ANA SUR
-74.08060149908057,4.56689568023541,001107,LAS MERCEDES
-74.16233537828725,4.5717319838070205,002437,LA PRADERA
